geo_code,geo_level,literacy,sex,total,geo_version
43002,local,Not Read/Write,Male,1521,2016
43002,local,Not Stated,Female,15,2016
43002,local,Not Stated,Male,5,2016
43002,local,Read Only,Female,451,2016
43002,local,Read Only,Male,232,2016
43004,local,Literate,Female,5941,2016
43004,local,Literate,Male,5879,2016
43004,local,Not Read/Write,Female,3292,2016
43004,local,Not Read/Write,Male,1423,2016
43004,local,Not Stated,Female,7,2016
43004,local,Not Stated,Male,5,2016
43004,local,Read Only,Female,174,2016
43004,local,Read Only,Male,113,2016
43001,local,Literate,Female,4301,2016
43001,local,Literate,Male,4511,2016
43001,local,Not Read/Write,Female,2297,2016
43001,local,Not Read/Write,Male,979,2016
43001,local,Not Stated,Female,4,2016
43001,local,Not Stated,Male,2,2016
43001,local,Read Only,Female,97,2016
43001,local,Read Only,Male,73,2016
43005,local,Literate,Female,5323,2016
43005,local,Literate,Male,4937,2016
43005,local,Not Read/Write,Female,2738,2016
43005,local,Not Read/Write,Male,1156,2016
43005,local,Not Stated,Female,3,2016
43005,local,Not Stated,Male,0,2016
43005,local,Read Only,Female,245,2016
43005,local,Read Only,Male,170,2016
43006,local,Literate,Female,4919,2016
43006,local,Literate,Male,4751,2016
43006,local,Not Read/Write,Female,2906,2016
43006,local,Not Read/Write,Male,1231,2016
43006,local,Not Stated,Female,2,2016
43006,local,Not Stated,Male,1,2016
43006,local,Read Only,Female,182,2016
43006,local,Read Only,Male,136,2016
39,district,Literate,Female,53610,2016
39,district,Literate,Male,54099,2016
39,district,Not Read/Write,Female,28831,2016
39,district,Not Read/Write,Male,11651,2016
39,district,Not Stated,Female,63,2016
39,district,Not Stated,Male,22,2016
39,district,Read Only,Female,2232,2016
39,district,Read Only,Male,1552,2016
37005,local,Literate,Female,8118,2016
37005,local,Literate,Male,8130,2016
37005,local,Not Read/Write,Female,3643,2016
37005,local,Not Read/Write,Male,1140,2016
37005,local,Not Stated,Female,2,2016
37005,local,Not Stated,Male,2,2016
37005,local,Read Only,Female,270,2016
37005,local,Read Only,Male,208,2016
37007,local,Literate,Female,5989,2016
37007,local,Literate,Male,5775,2016
37007,local,Not Read/Write,Female,3310,2016
37007,local,Not Read/Write,Male,1331,2016
37007,local,Not Stated,Female,2,2016
37007,local,Not Stated,Male,1,2016
37007,local,Read Only,Female,370,2016
37007,local,Read Only,Male,218,2016
37001,local,Literate,Female,13834,2016
37001,local,Literate,Male,13700,2016
37001,local,Not Read/Write,Female,5772,2016
37001,local,Not Read/Write,Male,1984,2016
37001,local,Not Stated,Female,45,2016
37001,local,Not Stated,Male,12,2016
37001,local,Read Only,Female,383,2016
37001,local,Read Only,Male,261,2016
37006,local,Literate,Female,5012,2016
37006,local,Literate,Male,5573,2016
37006,local,Not Read/Write,Female,3994,2016
37006,local,Not Read/Write,Male,1988,2016
37006,local,Not Stated,Female,2,2016
37006,local,Not Stated,Male,2,2016
37006,local,Read Only,Female,280,2016
37006,local,Read Only,Male,238,2016
37008,local,Literate,Female,9832,2016
37008,local,Literate,Male,9284,2016
37008,local,Not Read/Write,Female,3912,2016
37008,local,Not Read/Write,Male,1178,2016
37008,local,Not Stated,Female,4,2016
37008,local,Not Stated,Male,1,2016
37008,local,Read Only,Female,289,2016
37008,local,Read Only,Male,171,2016
37004,local,Literate,Female,2885,2016
37004,local,Literate,Male,3035,2016
37004,local,Not Read/Write,Female,2032,2016
37004,local,Not Read/Write,Male,919,2016
37004,local,Not Stated,Female,0,2016
37004,local,Not Stated,Male,0,2016
37004,local,Read Only,Female,137,2016
37004,local,Read Only,Male,105,2016
37003,local,Literate,Female,3021,2016
37003,local,Literate,Male,3312,2016
37003,local,Not Read/Write,Female,2300,2016
37003,local,Not Read/Write,Male,1121,2016
37003,local,Not Stated,Female,5,2016
37003,local,Not Stated,Male,4,2016
37003,local,Read Only,Female,169,2016
37003,local,Read Only,Male,119,2016
37002,local,Literate,Female,4919,2016
37002,local,Literate,Male,5290,2016
37002,local,Not Read/Write,Female,3868,2016
37002,local,Not Read/Write,Male,1990,2016
37002,local,Not Stated,Female,3,2016
37002,local,Not Stated,Male,0,2016
37002,local,Read Only,Female,334,2016
37002,local,Read Only,Male,232,2016
34,district,Literate,Female,176959,2016
34,district,Literate,Male,187089,2016
34,district,Not Read/Write,Female,54513,2016
34,district,Not Read/Write,Male,18225,2016
34,district,Not Stated,Female,130,2016
34,district,Not Stated,Male,60,2016
34,district,Read Only,Female,3972,2016
34,district,Read Only,Male,2990,2016
40005,local,Literate,Female,5132,2016
40005,local,Literate,Male,4942,2016
40005,local,Not Read/Write,Female,2383,2016
40005,local,Not Read/Write,Male,681,2016
40005,local,Not Stated,Female,7,2016
40005,local,Not Stated,Male,1,2016
40005,local,Read Only,Female,172,2016
40005,local,Read Only,Male,103,2016
40001,local,Literate,Female,7546,2016
40001,local,Literate,Male,7523,2016
40001,local,Not Read/Write,Female,4016,2016
40001,local,Not Read/Write,Male,1731,2016
40001,local,Not Stated,Female,3,2016
40001,local,Not Stated,Male,2,2016
40001,local,Read Only,Female,313,2016
40001,local,Read Only,Male,287,2016
40003,local,Literate,Female,5432,2016
40003,local,Literate,Male,5702,2016
40003,local,Not Read/Write,Female,3480,2016
40003,local,Not Read/Write,Male,1544,2016
40003,local,Not Stated,Female,5,2016
40003,local,Not Stated,Male,2,2016
40003,local,Read Only,Female,240,2016
40003,local,Read Only,Male,208,2016
40002,local,Literate,Female,6907,2016
40002,local,Literate,Male,6978,2016
40002,local,Not Read/Write,Female,3780,2016
40002,local,Not Read/Write,Male,1793,2016
40002,local,Not Stated,Female,11,2016
40002,local,Not Stated,Male,4,2016
40002,local,Read Only,Female,252,2016
40002,local,Read Only,Male,200,2016
40004,local,Literate,Female,151942,2016
40004,local,Literate,Male,161944,2016
40004,local,Not Read/Write,Female,40854,2016
40004,local,Not Read/Write,Male,12476,2016
40004,local,Not Stated,Female,104,2016
40004,local,Not Stated,Male,51,2016
40004,local,Read Only,Female,2995,2016
40004,local,Read Only,Male,2192,2016
42,district,Literate,Female,1656,2016
42,district,Literate,Male,2269,2016
42,district,Not Read/Write,Female,939,2016
42,district,Not Read/Write,Male,550,2016
42,district,Not Stated,Female,0,2016
42,district,Not Stated,Male,0,2016
42,district,Read Only,Female,20,2016
42,district,Read Only,Male,17,2016
41003,local,Literate,Female,584,2016
41003,local,Literate,Male,728,2016
41003,local,Not Read/Write,Female,310,2016
41003,local,Not Read/Write,Male,158,2016
41003,local,Not Stated,Female,0,2016
41003,local,Not Stated,Male,0,2016
41003,local,Read Only,Female,5,2016
41003,local,Read Only,Male,2,2016
41001,local,Literate,Female,328,2016
41001,local,Literate,Male,450,2016
41001,local,Not Read/Write,Female,154,2016
41001,local,Not Read/Write,Male,104,2016
41001,local,Not Stated,Female,0,2016
41001,local,Not Stated,Male,0,2016
41001,local,Read Only,Female,3,2016
41001,local,Read Only,Male,1,2016
41004,local,Literate,Female,555,2016
41004,local,Literate,Male,882,2016
41004,local,Not Read/Write,Female,393,2016
41004,local,Not Read/Write,Male,256,2016
41004,local,Not Stated,Female,0,2016
41004,local,Not Stated,Male,0,2016
41004,local,Read Only,Female,12,2016
41004,local,Read Only,Male,14,2016
41002,local,Literate,Female,189,2016
41002,local,Literate,Male,209,2016
41002,local,Not Read/Write,Female,82,2016
41002,local,Not Read/Write,Male,32,2016
41002,local,Not Stated,Female,0,2016
41002,local,Not Stated,Male,0,2016
41002,local,Read Only,Female,0,2016
41002,local,Read Only,Male,0,2016
72,district,Literate,Female,112732,2016
72,district,Literate,Male,105828,2016
72,district,Not Read/Write,Female,49810,2016
72,district,Not Read/Write,Male,18641,2016
72,district,Not Stated,Female,181,2016
72,district,Not Stated,Male,70,2016
72,district,Read Only,Female,3260,2016
72,district,Read Only,Male,2364,2016
38006,local,Literate,Female,4728,2016
38006,local,Literate,Male,5116,2016
38006,local,Not Read/Write,Female,3020,2016
38006,local,Not Read/Write,Male,1481,2016
38006,local,Not Stated,Female,2,2016
38006,local,Not Stated,Male,5,2016
38006,local,Read Only,Female,149,2016
38006,local,Read Only,Male,145,2016
38009,local,Literate,Female,7949,2016
38009,local,Literate,Male,7521,2016
38009,local,Not Read/Write,Female,5107,2016
38009,local,Not Read/Write,Male,2136,2016
38009,local,Not Stated,Female,5,2016
38009,local,Not Stated,Male,2,2016
38009,local,Read Only,Female,361,2016
38009,local,Read Only,Male,214,2016
38001,local,Literate,Female,7131,2016
38001,local,Literate,Male,7048,2016
38001,local,Not Read/Write,Female,3013,2016
38001,local,Not Read/Write,Male,1356,2016
38001,local,Not Stated,Female,20,2016
38001,local,Not Stated,Male,7,2016
38001,local,Read Only,Female,194,2016
38001,local,Read Only,Male,129,2016
38004,local,Literate,Female,11389,2016
38004,local,Literate,Male,9938,2016
38004,local,Not Read/Write,Female,4812,2016
38004,local,Not Read/Write,Male,1752,2016
38004,local,Not Stated,Female,12,2016
38004,local,Not Stated,Male,8,2016
38004,local,Read Only,Female,372,2016
38004,local,Read Only,Male,299,2016
38003,local,Literate,Female,15751,2016
38003,local,Literate,Male,14890,2016
38003,local,Not Read/Write,Female,8094,2016
38003,local,Not Read/Write,Male,2616,2016
38003,local,Not Stated,Female,36,2016
38003,local,Not Stated,Male,13,2016
38003,local,Read Only,Female,413,2016
38003,local,Read Only,Male,292,2016
38002,local,Literate,Female,6587,2016
38002,local,Literate,Male,6633,2016
38002,local,Not Read/Write,Female,3361,2016
38002,local,Not Read/Write,Male,1389,2016
38002,local,Not Stated,Female,7,2016
38002,local,Not Stated,Male,3,2016
38002,local,Read Only,Female,221,2016
38002,local,Read Only,Male,208,2016
38007,local,Literate,Female,6169,2016
38007,local,Literate,Male,5545,2016
38007,local,Not Read/Write,Female,3757,2016
38007,local,Not Read/Write,Male,1559,2016
38007,local,Not Stated,Female,13,2016
38007,local,Not Stated,Male,2,2016
38007,local,Read Only,Female,177,2016
38007,local,Read Only,Male,126,2016
38010,local,Literate,Female,18191,2016
38010,local,Literate,Male,16715,2016
38010,local,Not Read/Write,Female,6542,2016
38010,local,Not Read/Write,Male,2202,2016
38010,local,Not Stated,Female,14,2016
38010,local,Not Stated,Male,5,2016
38010,local,Read Only,Female,384,2016
38010,local,Read Only,Male,270,2016
38005,local,Literate,Female,26813,2016
38005,local,Literate,Male,24832,2016
38005,local,Not Read/Write,Female,8680,2016
38005,local,Not Read/Write,Male,2970,2016
38005,local,Not Stated,Female,37,2016
38005,local,Not Stated,Male,11,2016
38005,local,Read Only,Female,758,2016
38005,local,Read Only,Male,522,2016
38008,local,Literate,Female,8024,2016
38008,local,Literate,Male,7590,2016
38008,local,Not Read/Write,Female,3424,2016
38008,local,Not Read/Write,Male,1180,2016
38008,local,Not Stated,Female,35,2016
38008,local,Not Stated,Male,14,2016
38008,local,Read Only,Female,231,2016
38008,local,Read Only,Male,159,2016
45,district,Literate,Female,2814,2016
45,district,Literate,Male,3774,2016
45,district,Not Read/Write,Female,2434,2016
45,district,Not Read/Write,Male,1476,2016
45,district,Not Stated,Female,3,2016
45,district,Not Stated,Male,1,2016
45,district,Read Only,Female,131,2016
45,district,Read Only,Male,109,2016
42001,local,Literate,Female,526,2016
42001,local,Literate,Male,690,2016
42001,local,Not Read/Write,Female,568,2016
42001,local,Not Read/Write,Male,348,2016
42001,local,Not Stated,Female,1,2016
42001,local,Not Stated,Male,0,2016
42001,local,Read Only,Female,23,2016
42001,local,Read Only,Male,16,2016
42004,local,Literate,Female,301,2016
42004,local,Literate,Male,410,2016
42004,local,Not Read/Write,Female,638,2016
42004,local,Not Read/Write,Male,384,2016
42004,local,Not Stated,Female,0,2016
42004,local,Not Stated,Male,0,2016
42004,local,Read Only,Female,20,2016
42004,local,Read Only,Male,18,2016
42005,local,Literate,Female,830,2016
42005,local,Literate,Male,1114,2016
42005,local,Not Read/Write,Female,410,2016
42005,local,Not Read/Write,Male,248,2016
42005,local,Not Stated,Female,1,2016
42005,local,Not Stated,Male,1,2016
42005,local,Read Only,Female,34,2016
42005,local,Read Only,Male,31,2016
42002,local,Literate,Female,252,2016
42002,local,Literate,Male,332,2016
42002,local,Not Read/Write,Female,413,2016
42002,local,Not Read/Write,Male,276,2016
42002,local,Not Stated,Female,0,2016
42002,local,Not Stated,Male,0,2016
42002,local,Read Only,Female,19,2016
42002,local,Read Only,Male,16,2016
42003,local,Literate,Female,905,2016
42003,local,Literate,Male,1228,2016
42003,local,Not Read/Write,Female,405,2016
42003,local,Not Read/Write,Male,220,2016
42003,local,Not Stated,Female,1,2016
42003,local,Not Stated,Male,0,2016
42003,local,Read Only,Female,35,2016
42003,local,Read Only,Male,28,2016
52,district,Literate,Female,49585,2016
52,district,Literate,Male,47906,2016
52,district,Not Read/Write,Female,23400,2016
52,district,Not Read/Write,Male,8127,2016
52,district,Not Stated,Female,57,2016
52,district,Not Stated,Male,38,2016
52,district,Read Only,Female,1657,2016
52,district,Read Only,Male,1365,2016
44004,local,Literate,Female,3181,2016
44004,local,Literate,Male,3239,2016
44004,local,Not Read/Write,Female,1666,2016
44004,local,Not Read/Write,Male,556,2016
44004,local,Not Stated,Female,4,2016
44004,local,Not Stated,Male,2,2016
44004,local,Read Only,Female,155,2016
44004,local,Read Only,Male,128,2016
44006,local,Literate,Female,5400,2016
44006,local,Literate,Male,4993,2016
44006,local,Not Read/Write,Female,2255,2016
44006,local,Not Read/Write,Male,865,2016
44006,local,Not Stated,Female,7,2016
44006,local,Not Stated,Male,7,2016
44006,local,Read Only,Female,252,2016
44006,local,Read Only,Male,185,2016
44002,local,Literate,Female,6764,2016
44002,local,Literate,Male,7025,2016
44002,local,Not Read/Write,Female,3722,2016
44002,local,Not Read/Write,Male,1351,2016
44002,local,Not Stated,Female,6,2016
44002,local,Not Stated,Male,0,2016
44002,local,Read Only,Female,285,2016
44002,local,Read Only,Male,240,2016
44007,local,Literate,Female,8786,2016
44007,local,Literate,Male,8119,2016
44007,local,Not Read/Write,Female,4022,2016
44007,local,Not Read/Write,Male,1275,2016
44007,local,Not Stated,Female,2,2016
44007,local,Not Stated,Male,9,2016
44007,local,Read Only,Female,164,2016
44007,local,Read Only,Male,140,2016
44003,local,Literate,Female,13754,2016
44003,local,Literate,Male,13443,2016
44003,local,Not Read/Write,Female,6019,2016
44003,local,Not Read/Write,Male,2039,2016
44003,local,Not Stated,Female,15,2016
44003,local,Not Stated,Male,8,2016
44003,local,Read Only,Female,405,2016
44003,local,Read Only,Male,369,2016
44001,local,Literate,Female,4641,2016
44001,local,Literate,Male,4298,2016
44001,local,Not Read/Write,Female,2071,2016
44001,local,Not Read/Write,Male,773,2016
44001,local,Not Stated,Female,1,2016
44001,local,Not Stated,Male,0,2016
44001,local,Read Only,Female,140,2016
44001,local,Read Only,Male,108,2016
44005,local,Literate,Female,7059,2016
44005,local,Literate,Male,6789,2016
44005,local,Not Read/Write,Female,3645,2016
44005,local,Not Read/Write,Male,1268,2016
44005,local,Not Stated,Female,22,2016
44005,local,Not Stated,Male,12,2016
44005,local,Read Only,Female,256,2016
44005,local,Read Only,Male,195,2016
2,province,Literate,Female,929921,2016
2,province,Literate,Male,1441519,2016
2,province,Not Read/Write,Female,1384054,2016
2,province,Not Read/Write,Male,888041,2016
2,province,Not Stated,Female,5891,2016
2,province,Not Stated,Male,4025,2016
2,province,Read Only,Female,73013,2016
2,province,Read Only,Male,71434,2016
64,district,Literate,Female,123415,2016
64,district,Literate,Male,192369,2016
64,district,Not Read/Write,Female,203896,2016
64,district,Not Read/Write,Male,143008,2016
64,district,Not Stated,Female,368,2016
64,district,Not Stated,Male,222,2016
64,district,Read Only,Female,9592,2016
64,district,Read Only,Male,9620,2016
19020,local,Literate,Female,3165,2016
19020,local,Literate,Male,6111,2016
19020,local,Not Read/Write,Female,8493,2016
19020,local,Not Read/Write,Male,6676,2016
19020,local,Not Stated,Female,15,2016
19020,local,Not Stated,Male,4,2016
19020,local,Read Only,Female,363,2016
19020,local,Read Only,Male,372,2016
19005,local,Literate,Female,3160,2016
19005,local,Literate,Male,5770,2016
19005,local,Not Read/Write,Female,6946,2016
19005,local,Not Read/Write,Male,5175,2016
19005,local,Not Stated,Female,4,2016
19005,local,Not Stated,Male,3,2016
19005,local,Read Only,Female,414,2016
19005,local,Read Only,Male,465,2016
19008,local,Literate,Female,4614,2016
19008,local,Literate,Male,8052,2016
19008,local,Not Read/Write,Female,9288,2016
19008,local,Not Read/Write,Male,6586,2016
19008,local,Not Stated,Female,26,2016
19008,local,Not Stated,Male,27,2016
19008,local,Read Only,Female,335,2016
19008,local,Read Only,Male,301,2016
19016,local,Literate,Female,3089,2016
19016,local,Literate,Male,5399,2016
19016,local,Not Read/Write,Female,7649,2016
